Time(s)	Velocity_X(km/s)	Position_X(km)
95.88888888888889	-0.0005102561377901754	7099.975456510966
96.0	-0.0005108416789980149	7099.975399783292
96.0	-0.0005108416789537957	7099.975399783066
96.2	-0.0005118956414557488	7099.97529761473
96.3	-0.0005124225754124245	7099.97524629342
96.8	-0.0005150571927026989	7099.974989423551
96.88888888888889	-0.0005155255416419916	7099.974943620039
97.0	-0.0005161109661006234	7099.974886306882
97.0	-0.0005161109660564597	7099.974886306656
97.2	-0.0005171647184169607	7099.974783084463
97.3	-0.0005176915473317837	7099.974731236272
97.8	-0.0005203256394448199	7099.974471732047
97.88888888888889	-0.0005207938950360184	7099.974425460234
98.0	-0.0005213792028167113	7099.97436756171
98.0	-0.0005213792027726032	7099.9743675614845
98.2	-0.0005224327451199307	7099.974263285644
98.3	-0.0005229594690570166	7099.974210910676
98.8	-0.0005255930363133681	7099.973948772623
98.88888888888889	-0.0005260611986134458	7099.9739020326
99.0	-0.0005266463897874112	7099.973843548827
99.0	-0.0005266463897433584	7099.973843548601
99.2	-0.0005276997222056867	7099.9737382193225
99.3	-0.0005282263412290994	7099.973685317684
99.8	-0.0005308593839490585	7099.973420546325
99.88888888888889	-0.0005313274530149428	7099.973373338185
100.0	-0.000531912527653334	7099.97331426928
100.0	-0.0005319125276093365	7099.973314269055
100.2	-0.0005329656503147357	7099.973207886549
100.3	-0.0005334921644884866	7099.973154458344
100.8	-0.0005361246829920854	7099.972887054204
100.88888888888889	-0.0005365926588806572	7099.972839378042
101.0	-0.0005371776170545696	7099.97277972412
101.0	-0.0005371776170106273	7099.972779723895
101.2	-0.0005382305300870633	7099.9726722883715
101.3	-0.0005387569394751122	7099.972618333704
101.8	-0.0005413889340821224	7099.972348297308
101.88888888888889	-0.0005418568168502164	7099.972300153217
102.0	-0.0005424416586306876	7099.972239914395
102.0	-0.0005424416585868005	7099.972239914169
102.2	-0.0005434943621621353	7099.972131425838
102.3	-0.0005440206668283896	7099.972076944813
102.8	-0.0005466521378583231	7099.971804276684
102.88888888888889	-0.000547119927562728	7099.971755664757
103.0	-0.0005477046530207377	7099.9716948411515
103.0	-0.0005477046529769057	7099.971694840926
103.2	-0.0005487571471788973	7099.971585299995
103.3	-0.0005492833471872126	7099.971530292719
103.8	-0.0005519142949593215	7099.97125499338
103.88888888888889	-0.0005523819916567798	7099.97120591371
104.0	-0.0005529666008632503	7099.971144505437
104.0	-0.0005529666008194734	7099.971144505212
104.2	-0.000554018885775776	7099.971033911892
104.3	-0.000554544981189956	7099.970978378467
104.8	-0.0005571754060232333	7099.970700448443
104.88888888888889	-0.0005576430097704411	7099.970650901122
105.0	-0.0005582275027962369	7099.970588908298
105.0	-0.000558227502752515	7099.970588908072
105.2	-0.0005592795785906788	7099.970477262572
105.3	-0.0005598055694744756	7099.970421203105
105.8	-0.0005624354716876549	7099.970140642916
105.88888888888889	-0.0005629029825412625	7099.970090628038
106.0	-0.0005634873594571907	7099.97002805078
106.0	-0.0005634873594135237	7099.970028050554
106.2	-0.0005645392262609958	7099.969915353082
106.3	-0.0005650651126781094	7099.969858767676
106.8	-0.0005676944925896653	7099.969575577847
106.88888888888889	-0.0005681619106062771	7099.969525095504
107.0	-0.000568746171483087	7099.969461933926
107.0	-0.0005687461714394749	7099.9694619337015
107.2	-0.0005697978294235985	7099.969348184467
107.3	-0.0005703236114376774	7099.969291073227
107.8	-0.0005729524693658263	7099.969005254278
107.88888888888889	-0.0005734197946020004	7099.968954304564
108.0	-0.0005740039395103842	7099.968890558784
108.0	-0.0005740039394668268	7099.968890558559
108.2	-0.000575055388714842	7099.968775757771
108.3	-0.0005755810663894828	7099.968718120801
108.8	-0.0005782094026521824	7099.968429673256
108.88888888888889	-0.0005786766351644312	7099.968378256262
109.0	-0.0005792606641750235	7099.968313926394
109.0	-0.0005792606641315209	7099.968313926171
109.2	-0.0005803119047705642	7099.968198074038
109.3	-0.000580837478169312	7099.968139911442
109.8	-0.0005834652930842622	7099.967848835821
109.88888888888889	-0.0005839324329290522	7099.9677969516415
110.0	-0.0005845163461124304	7099.967732037803
110.0	-0.0005845163460689824	7099.967732037579
110.2	-0.0005855673782260873	7099.967615134309
110.3	-0.0005860928474124357	7099.967556446192
110.8	-0.0005887201412970782	7099.967262743017
110.88888888888889	-0.0005891871885308301	7099.967210391744
111.0	-0.0005897709859575142	7099.96714489405
111.0	-0.0005897709859141207	7099.967144893826
111.2	-0.0005908218097162176	7099.967026939629
111.3	-0.0005913471747536086	7099.966967726095
111.8	-0.000593973947925128	7099.966671395886
111.88888888888889	-0.0005944409026042165	7099.966618577612
112.0	-0.0005950245843446693	7099.966552496178
112.0	-0.0005950245843013305	7099.966552495955
112.2	-0.0005960751998752468	7099.966433491038
112.3	-0.0005966004608270708	7099.9663737521905
112.8	-0.000599226713602394	7099.966074795469
112.88888888888889	-0.0005996935757831485	7099.966021510286
113.0	-0.0006002771419077758	7099.965954845229
113.0	-0.0006002771418644914	7099.9659548450045
113.2	-0.0006013275493369516	7099.965834789577
113.3	-0.0006018527062665479	7099.96577452552
113.8	-0.0006044784389623448	7099.965472942806
113.88888888888889	-0.0006049452087010487	7099.965419190807
114.0	-0.0006055286592801989	7099.965351942241
114.0	-0.000605528659236969	7099.965351942017
114.2	-0.0006065788587345949	7099.965230836286
114.3	-0.0006071039117052511	7099.965170047124
114.8	-0.000609729124637935	7099.964865838937
114.88888888888889	-0.0006101958019908263	7099.964811620214
115.0	-0.000610779137094791	7099.964743788256
115.0	-0.0006107791370516154	7099.964743788032
115.2	-0.000611829128700926	7099.964621632204
115.3	-0.0006123540777758788	7099.9645603180425
115.8	-0.0006149787712616063	7099.964253484902
115.88888888888889	-0.0006154453562848771	7099.964198799548
116.0	-0.0006160285759838909	7099.964130384313
116.0	-0.0006160285759407696	7099.964130384089
116.2	-0.0006170783598681815	7099.964007178374
116.3	-0.0006176032051106159	7099.963945339315
116.8	-0.0006202273794652876	7099.96363588174
116.88888888888889	-0.0006206938722150845	7099.963580729847
117.0	-0.0006212769765793251	7099.96351173145
117.0	-0.000621276976536258	7099.963511731226
117.2	-0.0006223265528680853	7099.963387475831
117.3	-0.0006228512943411353	7099.9633251119785
117.8	-0.0006254749498803956	7099.9630130304895
117.88888888888889	-0.0006259413504128199	7099.96295741215
118.0	-0.000626524339512408	7099.962887830705
118.0	-0.0006265243394693951	7099.962887830482
118.2	-0.0006275737083318494	7099.962762525614
118.3	-0.000628098346098598	7099.962699637073
118.8	-0.0006307214831378354	7099.962384932186
118.88888888888889	-0.000631187791508943	7099.962328847492
119.0	-0.0006317706654139425	7099.9622586831165
119.0	-0.0006317706653709837	7099.962258682894
119.2	-0.0006328198268901746	7099.96213232876
119.3	-0.0006333443610136533	7099.962068915633
119.8	-0.0006359669798680012	7099.961751587869
119.88888888888889	-0.0006364331961338023	7099.961695036913
120.0	-0.0006370159549142205	7099.96162428972
120.0	-0.0006370159548713157	7099.961624289497
120.2	-0.0006380649091732504	7099.961496886306
120.3	-0.00063858933971644	7099.961432948696
120.8	-0.0006412114407007763	7099.961112998572
120.88888888888889	-0.0006416775649172359	7099.9610559814455
121.0	-0.0006422602086430234	7099.960984651552
121.0	-0.0006422602086001726	7099.960984651329
121.2	-0.0006433089558107564	7099.960856199288
121.3	-0.0006438332828365866	7099.960791737299
121.8	-0.0006464548662655342	7099.960469165333
121.88888888888889	-0.0006469208984885721	7099.960411682128
122.0	-0.0006475034272296227	7099.960339769648
122.0	-0.0006475034271868257	7099.960339769425
122.2	-0.000648551967431862	7099.96021026874
122.3	-0.0006490761910032116	7099.960145282475
122.8	-0.0006516972571911387	7099.959820089185
122.88888888888889	-0.0006521631974766293	7099.9597621399935
123.0	-0.0006527456113027802	7099.959689645043
123.0	-0.0006527456112600372	7099.95968964482
123.2	-0.0006537939446652273	7099.959559095698
123.3	-0.0006543180648449241	7099.959493585262
123.8	-0.0006569386141059448	7099.9591657711635
123.88888888888889	-0.0006574044625097173	7099.959107356078
124.0	-0.0006579867614907492	7099.959034278771
124.0	-0.00065798676144806	7099.959034278548
124.2	-0.0006590348881390038	7099.9589026811955
124.3	-0.0006595589049898248	7099.9588366466905
124.8	-0.0006621789376377986	7099.9585062123015
124.88888888888889	-0.0006626446942156369	7099.9584473314135
125.0	-0.0006632268784212744	7099.958373671864
125.0	-0.0006632268783786389	7099.958373671641
125.2	-0.0006642747984808345	7099.958241026266
125.3	-0.0006647987120655058	7099.958174467796
125.8	-0.0006674182284140385	7099.957841413631
125.88888888888889	-0.0006678838932216815	7099.957782067033
126.0	-0.0006684659627215924	7099.957707825357
126.0	-0.0006684659626790105	7099.957707825135
126.2	-0.0006695136763178545	7099.957574131942
126.3	-0.0006700374866990518	7099.95750704961
126.8	-0.0006726564870614953	7099.957171376188
126.88888888888889	-0.0006731220601546369	7099.95711156397
127.0	-0.0006737040150184326	7099.957036740282
127.0	-0.0006737040149759043	7099.95703674006
127.2	-0.0006747515222766919	7099.956901999257
127.3	-0.0006752752295170397	7099.956834393167
127.8	-0.0006778937142064927	7099.956496101002
127.88888888888889	-0.0006783591956407816	7099.9564358232565
128.0	-0.0006789410359380175	7099.956360417671
128.0	-0.0006789410358955428	7099.956360417449
128.2	-0.0006799883369834678	7099.956224629242
128.3	-0.0006805119411455404	7099.956156499496
128.8	-0.0006831299104748483	7099.955815589104
128.88888888888889	-0.0006835953003058882	7099.9557548459225
129.0	-0.0006841770261060633	7099.955678858554
129.0	-0.000684177026063642	7099.955678858332
129.2	-0.000685224121063797	7099.955542022927
129.3	-0.000685747622210118	7099.955473369628
129.8	-0.0006883650764918733	7099.9551298415245
129.88888888888889	-0.000688830374775223	7099.955068632999
130.0	-0.0006894119861477802	7099.954992063962
130.0	-0.0006894119861054124	7099.95499206374
130.2	-0.000690458875142789	7099.954854181343
130.3	-0.0006909822733358313	7099.954785004594
130.8	-0.0006935992128823739	7099.954438859293
130.88888888888889	-0.0006940644196735473	7099.954377185516
131.0	-0.0006946459166878732	7099.954300034924
131.0	-0.0006946459166455587	7099.954300034703
131.2	-0.0006956925998450474	7099.954161105519
131.3	-0.0006962158951472335	7099.954091405424
131.8	-0.0006988323202706509	7099.953742643441
131.88888888888889	-0.0006992974356251171	7099.953680504503
132.0	-0.0006998788183505424	7099.953602772472
132.0	-0.0006998788183082813	7099.95360277225
132.2	-0.0007009252957946716	7099.953462796486
132.3	-0.0007014484882683737	7099.953392573147
132.8	-0.0007040643992805009	7099.953041194995
132.88888888888889	-0.0007045294232536843	7099.952978590987
133.0	-0.0007051106917594837	7099.95290027763
133.0	-0.0007051106917172758	7099.952900277409
133.2	-0.0007061569636152564	7099.95275925527
133.3	-0.0007066800533227962	7099.95268850879
133.8	-0.000709295450535217	7099.952334514985
133.88888888888889	-0.0007097603831824969	7099.952271445998
134.0	-0.000710341537537889	7099.95219255143
134.0	-0.0007103415374957342	7099.952192551209
134.2	-0.0007113876039298932	7099.9520504829015
134.3	-0.0007119105909335421	7099.951979213382
134.8	-0.0007145254746575881	7099.951622604437
134.88888888888889	-0.0007149903160342993	7099.951559070563
135.0	-0.0007155713563084469	7099.951479594897
135.0	-0.0007155713562663452	7099.951479594676
135.2	-0.0007166172173611701	7099.951336480405
135.3	-0.0007171401017231491	7099.95126468795
135.8	-0.0007197544722699008	7099.950905464378
135.88888888888889	-0.0007202192224313334	7099.950841465708
136.0	-0.0007208001486933434	7099.950761409059
136.0	-0.0007208001486512948	7099.950761408838
136.2	-0.0007218458045311725	7099.950617248808
136.3	-0.0007223685863136525	7099.950544933521
136.8	-0.000724982443993939	7099.950183095833
136.88888888888889	-0.0007254471029953384	7099.95011863246
137.0	-0.0007260279153142621	7099.950037994941
137.0	-0.0007260279152722665	7099.95003799472
137.2	-0.0007270733660614835	7099.949892789137
137.3	-0.0007275960453265852	7099.949819951119
137.8	-0.000730209390450985	7099.949455499831
137.88888888888889	-0.0007306739583475521	7099.949390571843
138.0	-0.0007312546567923848	7099.949309353569
138.0	-0.0007312546567504421	7099.949309353349
138.2	-0.0007322999025731847	7099.9491631024175
138.3	-0.0007328224793829786	7099.949089741772
138.8	-0.0007354353122618196	7099.9487226773945
138.88888888888889	-0.0007358997891087105	7099.948657284885
139.0	-0.0007364803737483921	7099.948575485969
139.0	-0.0007364803737065022	7099.948575485749
139.2	-0.0007375254146868564	7099.948428189674
139.3	-0.000738047889103363	7099.948354306503
139.8	-0.0007406602100467225	7099.947984629548
139.88888888888889	-0.0007411245958990492	7099.9479187726065
140.0	-0.0007417050668024637	7099.947836393164
140.0	-0.0007417050667606267	7099.947836392943
140.2	-0.0007427499030225784	7099.94768805193
140.3	-0.0007432722751077682	7099.9476136463345
140.8	-0.0007458840844254733	7099.947241357315
140.88888888888889	-0.0007463483793383032	7099.9471750360335
141.0	-0.0007469287365742793	7099.947092076176
141.0	-0.000746928736532495	7099.947092075956
141.2	-0.00074797336819993	7099.946942690209
141.3	-0.0007484956380157235	7099.946867762293
141.8	-0.0007511069360173518	7099.94649286172
141.88888888888889	-0.0007515711400457078	7099.946426076188
142.0	-0.0007521513836830186	7099.946342536031
142.0	-0.000752151383641287	7099.946342535811
142.2	-0.0007531958108379914	7099.9461921055345
142.3	-0.000753717978446259	7099.946116655399
142.8	-0.0007563287654411383	7099.945739143784
142.88888888888889	-0.000756792878639999	7099.945671894094
143.0	-0.000757373008747362	7099.945587773749
143.0	-0.000757373008705683	7099.945587773529
143.2	-0.000758417231555343	7099.945436298927
143.3	-0.0007589392970179055	7099.945360326677
143.8	-0.0007615495733151142	7099.944980204529
143.88888888888889	-0.0007620135957394138	7099.944912490771
144.0	-0.0007625936123854913	7099.944827790353
144.0	-0.000762593612343865	7099.944827790134
144.2	-0.0007636376309700672	7099.944675271411
144.3	-0.0007641595943486953	7099.944598777146
144.8	-0.0007667693602570627	7099.944216044977
144.88888888888889	-0.0007672332919616912	7099.9441478672425
145.0	-0.0007678131952150902	7099.944062586865
145.0	-0.0007678131951735162	7099.944062586645
145.2	-0.0007688570096997475	7099.943909024006
145.3	-0.0007693788710561623	7099.943832007828
145.8	-0.000771988126884269	7099.943446666149
145.88888888888889	-0.0007724519679240722	7099.943378024527
146.0	-0.0007730317578533442	7099.943292164303
146.0	-0.0007730317578118227	7099.943292164083
146.2	-0.0007740753683614704	7099.9431375577315
146.3	-0.0007745971277573434	7099.943060019743
146.8	-0.000777205873813521	7099.942672069063
146.88888888888889	-0.0007776696242433005	7099.942602963645
147.0	-0.000778249300916942	7099.942516523688
147.0	-0.0007782493008754729	7099.942516523469
147.2	-0.000779292707571825	7099.942360873609
147.3	-0.0007798143650687777	7099.942282813912
147.8	-0.0007824226016611099	7099.94189225474
147.88888888888889	-0.0007828862615356232	7099.941822685618
148.0	-0.0007834658250220754	7099.941735666041
148.0	-0.0007834658249806587	7099.941735665821
148.2	-0.000784509027946904	7099.941578972656
148.3	-0.0007850305836065084	7099.941500391354
148.8	-0.0007876383110428305	7099.941107224199
148.88888888888889	-0.0007881018804167909	7099.941037191462
149.0	-0.0007886813307844399	7099.940949592377
149.0	-0.0007886813307430753	7099.940949592159
149.2	-0.0007897243301023034	7099.940791855893
149.3	-0.000790245783986082	7099.940712753085
149.8	-0.0007928530025739815	7099.940316978458
149.88888888888889	-0.0007933164815020584	7099.940246482197
150.0	-0.0007938958188192353	7099.940158303719
150.0	-0.0007938958187779229	7099.9401583035
150.2	-0.0007949386146531241	7099.939999524336
150.3	-0.0007954599668225499	7099.939919900125
150.8	-0.0007980666768693667	7099.939521518534
150.88888888888889	-0.0007985300654061852	7099.939450558839
151.0	-0.0007991092897411661	7099.93936180108
151.0	-0.0007991092896999059	7099.939361800861
151.2	-0.0008001518822139715	7099.939201979003
151.3	-0.0008006731327304679	7099.93912183349
151.8	-0.0008032793345432946	7099.938720845444
151.88888888888889	-0.0008037426327434362	7099.9386494224045
152.0	-0.0008043217441644421	7099.938560085478
152.0	-0.0008043217441232339	7099.938560085259
152.2	-0.0008053641333989566	7099.9383992209105
152.3	-0.0008058852823238975	7099.938318554198
152.8	-0.0008084909762095797	7099.937914960204
152.88888888888889	-0.0008089541841275816	7099.937843073912
153.0	-0.0008095331827027788	7099.93775315793
153.0	-0.0008095331826616227	7099.937753157711
153.2	-0.0008105753688216962	7099.937591251075
153.3	-0.0008110964162164064	7099.937510063264
153.8	-0.0008137016024815423	7099.937103863829
153.88888888888889	-0.0008141647201718983	7099.937031514375
154.0	-0.0008147436059693981	7099.93694101945
154.0	-0.0008147436059282939	7099.936941019232
